date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:59	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222542706-31916-5f2de53b3833e%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:59	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%22254270a-13174-5f2de53b3d15f%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:02:01	101652/101652	---M--	200	added ('OK')	font/woff	etag:%222542709-18d14-5f2de53b3cd77%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:02:03	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%222542708-317f8-5f2de53b3c5a7%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:02:05	65768/65768	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:02:04%20GMT	https://axium.solutions/xmlrpc.php?rsd	/Users/arnav/websites/Axium/axium.solutions/xmlrpc0db0.php	(from https://axium.solutions/)
12:02:06	67174/-1	UR-M--	200	added ('Unknown,%20assuming%20junky%20server')	text/html		https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embedbaae	(from https://axium.solutions/)
12:02:07	114/114	---MC-	404	error ('Not%20Found')	application/json	date:Fri,%2013%20Oct%202023%2019:02:07%20GMT	https://axium.solutions/wp-json/oembed/1.0/location.href	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/location.75.delayed	(from https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2F&format=xml)
12:02:08	114/114	---MC-	404	error ('Not%20Found')	application/json	date:Fri,%2013%20Oct%202023%2019:02:08%20GMT	https://axium.solutions/wp-json/oembed/1.0/t	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/t	(from https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2F&format=xml)
12:02:09	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%222542707-e05cf-5f2de53b39e96%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:02:09	114/114	---MC-	404	error ('Not%20Found')	application/json	date:Fri,%2013%20Oct%202023%2019:02:09%20GMT	https://axium.solutions/wp-json/oembed/1.0/Silk	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/Silk	(from https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2F&format=xml)
12:02:10	2712/2712	---M-Z	200	added ('OK')	text/css	etag:%2225a288b-a98-5f2de546cc619-gzip%22	https://axium.solutions/wp-content/uploads/elementor/css/post-3440.css?ver=1674406249	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/elementor/css/post-34405965.css	(from https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2F&format=xml)
12:02:11	804/804	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2019:02:11%20GMT	https://axium.solutions/xmlrpc.php?rsd&amp=1	/Users/arnav/websites/Axium/axium.solutions/xmlrpc5b94.php	(from https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2F&format=xml)
12:02:13	74942/-1	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2019:02:12%20GMT	https://axium.solutions/our-testing-philosophy/	/Users/arnav/websites/Axium/axium.solutions/our-testing-philosophy/index.html	(from https://axium.solutions/)
12:02:15	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:02:13%20GMT	http://axium.solutions/wp-content/uploads/2021/10/background-3.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/10/background-3.7a.delayed	(from https://axium.solutions/wp-content/uploads/elementor/css/post-1331.css?ver=1674966473)
12:02:17	125918/125918	---M--	200	added ('OK')	image/png	etag:%2225a21a5-1ebde-5f2de545f8b4e%22	https://axium.solutions/wp-content/uploads/2021/10/background-3.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/10/background-3.png	(from https://axium.solutions/wp-content/uploads/elementor/css/post-1331.css?ver=1674966473)
12:02:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:02:17%20GMT	https://axium.solutions/?p=1331	/Users/arnav/websites/Axium/axium.solutions/index4ac2.html	(from https://axium.solutions/our-testing-philosophy/)
12:02:19	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Fri,%2013%20Oct%202023%2019:02:18%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Four-testing-philosophy%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embeddf02	(from https://axium.solutions/our-testing-philosophy/)
12:02:20	65786/-1	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:02:20%20GMT	https://axium.solutions/services/location.href	/Users/arnav/websites/Axium/axium.solutions/services/location.html	(from https://axium.solutions/services/)
12:02:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:02:21%20GMT	https://axium.solutions/?p=2833	/Users/arnav/websites/Axium/axium.solutions/index7994.html	(from https://axium.solutions/services/)
12:02:25	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Fri,%2013%20Oct%202023%2019:02:24%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fservices%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed1e12	(from https://axium.solutions/services/)
12:02:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:02:26%20GMT	https://axium.solutions/?p=3377	/Users/arnav/websites/Axium/axium.solutions/index7589.html	(from https://axium.solutions/about/)
12:02:28	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Fri,%2013%20Oct%202023%2019:02:28%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fabout%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embeda7d3	(from https://axium.solutions/about/)
12:02:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:02:29%20GMT	https://axium.solutions/?p=1377	/Users/arnav/websites/Axium/axium.solutions/index91ff.html	(from https://axium.solutions/contact/)
12:02:31	44/-1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Oct%202023%2019:02:31%20GMT	https://axium.solutions/contact/?amp=1	/Users/arnav/websites/Axium/axium.solutions/contact/index5593.html	(from https://axium.solutions/contact/)
